Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2023-03-15,22903,6,00:26:08,10:01 AM,10:28 AM,0.45,0,1.25,6.6,6.8,15.4,4.582611125,10.52130105,78.8,76,5.1,3.360529528,35.35714286,37.00399995
2023-03-15,22903,7,00:24:07,10:46 AM,11:10 AM,0.35,0,1,4.9,5.9,12.4,4.116582875,10.24167129,76,73.6,4.6,3.01220706,30.85003455,39.72199993
2023-03-15,22903,8,00:24:07,11:31 AM,11:55 AM,0.45,0,1.1,4.15,7.3,13.3,4.737953875,11.78758393,73.6,71.2,5.9,2.807118927,33.08914997,41.41544024
2023-03-15,22903,9,00:20:06,12:17 PM,12:37 PM,0.35,0,0.95,3.3,6,10.7,4.50493975,13.44758134,71.2,69.2,5.4,2.3751705,31.94029851,42.36800041
2023-03-15,22903,10,00:29:09,12:58 PM,01:27 PM,0.55,0,1.35,4.1,8.1,14,5.43699625,11.1910729,69.2,66.4,6.4,2.574951197,28.81646655,44.36599979
2023-03-15,22903,11,02:23:44,02:31 PM,04:55 PM,2.25,0,5.2,11.4,30.1,48.1,23.612098,9.85662718,85.6,77.2,24.4,2.037091325,20.07884972,48.17525005
2023-03-15,22903,12,00:54:17,05:07 PM,06:02 PM,0.95,0,2.05,7.4,12.5,22.5,10.17495013,11.24649077,77.2,73.2,9.3,2.211313051,24.86951182,48.53021819
2023-03-15,22903,13,01:13:22,06:07 PM,07:21 PM,0.9,0,2.95,12.35,12.5,29,11.34002075,9.273983348,72.8,67.6,9.8,2.557314545,23.7164925,46.82226994
2023-03-15,22903,14,02:57:55,07:37 PM,10:35 PM,1.75,0,7.3,30.3,29.6,70.4,27.18498125,9.167768852,68,54.8,21.4,2.589665203,23.74145199,43.11510131
2023-03-15,22903,15,01:16:24,10:42 PM,11:58 PM,0.65,0,3.2,13,13.1,30.7,11.72837762,9.210767768,54.4,48.4,9.3,2.617582839,24.10994764,40.72999983
2023-03-16,22901,1,03:58:14,03:41 AM,07:39 AM,2.75,0,9.4,43.15,63,119.5,52.272214,13.16496225,92.8,71.6,36.7,2.286109404,30.096544,32.55436976
2023-03-16,22901,2,02:32:48,07:58 AM,10:31 AM,2.15,0,6.3,24.7,43,75.8,32.388342,12.71793534,71.6,57.6,29.3,2.340348265,29.76439791,38.13776486
2023-03-16,22901,3,01:29:28,02:02 PM,03:32 PM,1.35,0,3.35,3.7,43.4,50.3,27.41861675,18.38804402,92.8,84,33.1,1.834519971,33.73323398,56.78599998
2023-03-16,22903,1,00:23:08,12:01 AM,12:24 AM,0.35,0,0.95,3.95,7.2,12.6,5.592339,14.50462565,48,45.6,5.3,2.253082297,32.68011527,38.91199985
2023-03-16,22903,2,00:29:09,06:11 AM,06:40 AM,0.4,0,1.05,7,7.3,15.1,4.893296625,10.07196561,92.8,90,6.4,3.085854212,31.0806175,32.48600002
2023-03-16,22903,3,00:25:08,06:59 AM,07:24 AM,0.5,0,1,4.9,6.6,12.8,5.12631075,12.23787712,90,88,5.4,2.496922372,30.55702918,31.91
2023-03-16,22903,4,00:22:07,07:47 AM,08:09 AM,0.25,0,1,4.95,5.1,11.9,4.349597,11.79996172,87.6,85.6,3.9,2.735885646,32.28334589,34.51999996
2023-03-16,22903,5,00:25:08,08:33 AM,08:58 AM,0.45,0,1.2,5.25,5.9,13.1,4.349597,10.38365332,85.2,82.8,4.9,3.011773275,31.27320955,37.02615389
2023-03-16,22903,6,00:20:06,09:17 AM,09:37 AM,0.2,0,0.9,4.7,5,11.3,4.116582875,12.28830709,82.8,80.8,4.3,2.744995144,33.73134328,37.77800007
2023-03-16,22903,7,00:25:08,10:01 AM,10:26 AM,0.45,0,1.05,4.25,5.5,11.5,4.582611125,10.93992046,80.8,78.8,4.6,2.509486336,27.4535809,41.46800041
2023-03-16,22903,8,00:21:06,10:45 AM,11:06 AM,0.15,0,0.8,3.45,4.1,8.6,3.88356875,11.04332346,78.8,77.2,2.2,2.214458029,24.4549763,45.19399986
2023-03-16,22903,9,00:23:07,11:31 AM,11:54 AM,0.3,0,0.9,3.05,5.2,9.3,4.427268375,11.49110753,76.8,75.2,3.8,2.100618081,24.13842826,47.80399952
2023-03-16,22903,10,00:22:07,12:19 PM,12:41 PM,0.4,0.35,0.85,0.55,5.9,8,4.19425425,11.37853451,75.2,73.6,5.7,1.907371257,21.70308968,49.8254777
2023-03-16,22903,11,00:31:10,12:56 PM,01:27 PM,0.4,0.1,1.1,2.9,7.3,11.6,5.514667625,10.61647243,73.6,71.6,6.4,2.103481259,22.3315508,52.86200027
2023-03-16,22903,12,02:25:45,02:30 PM,04:55 PM,2.45,1.7,5.55,0.1,33.7,43.3,24.46648312,10.07196561,86.4,78.8,29.2,1.769768045,17.82504288,58.06202723
2023-03-16,22903,13,01:05:20,05:11 PM,06:16 PM,1.05,0.35,2.45,0,16.6,20.3,11.4953635,10.55696648,78.8,75.2,13.5,1.765929368,18.64285714,58.64272705
2023-03-16,22903,14,00:51:16,06:34 PM,07:26 PM,0.8,0,1.9,0,12.9,15.4,10.40796425,12.18097246,74.8,72,11.5,1.479636135,18.02340702,55.82750057
2023-03-16,22903,15,00:55:17,07:41 PM,08:36 PM,0.7,0,2.2,10,14,26.3,11.4953635,12.4761256,72,67.2,10.7,2.287878935,28.54386494,50.80999966
2023-03-16,22903,16,00:51:16,09:00 PM,09:52 PM,0.5,0,2.05,7.8,11.7,21.6,10.563307,12.36277802,67.2,63.2,9.8,2.044814186,25.27958388,47.96150012
2023-03-16,22903,17,00:59:18,10:07 PM,11:06 PM,0.6,0,2.35,8.65,13.3,24.6,11.65070625,11.78823567,63.2,58.4,9.4,2.111459981,24.89038786,46.59260033
2023-03-16,22903,18,00:26:08,11:32 PM,11:58 PM,0.25,0,1.2,5.2,5.3,12.3,5.670010375,13.01788096,58,55.6,4,2.1693082,28.23979592,46.0579999
2023-03-17,22902,1,00:30:09,03:39 AM,04:09 AM,0.15,0,1.1,3.7,10.2,15.2,6.912752375,13.75672114,91.6,88.4,2.8,2.19883473,30.24875622,41.61954825
2023-03-17,22902,2,06:18:12,04:14 AM,10:32 AM,4.7,0,13.8,39.8,102,160.6,77.28301812,12.26065861,88.8,60,67.9,2.078076192,25.47858276,44.58563833
2023-03-17,22902,3,00:05:02,01:27 PM,01:33 PM,0.05,0,0.1,0,1.2,1.4,1.242742,14.81414305,91.2,91.2,0.9,1.126541149,16.68874172,60.81800041
2023-03-17,22902,4,00:25:07,01:45 PM,02:10 PM,0.35,0,0.75,0,3.9,5.3,4.427268375,10.57608902,91.2,90,2.8,1.197126434,12.66091573,60.65600014
2023-03-17,22902,5,00:29:09,02:30 PM,02:59 PM,0.4,0,0.95,0,5.3,6.7,5.203982125,10.71145549,90,89.2,4.2,1.287475598,13.79073756,60.53839985
2023-03-17,22902,6,00:28:09,03:14 PM,03:43 PM,0.45,0,0.95,0,4.4,5.9,4.582611125,9.767554796,88.8,87.6,3.6,1.287475598,12.57548845,60.16068929
2023-03-17,22902,7,00:32:10,04:00 PM,04:32 PM,0.5,0,1.05,0,5.4,7.2,5.203982125,9.706909663,88,86.8,4.6,1.383555867,13.43005181,58.64000034
2023-03-17,22902,8,00:27:09,04:45 PM,05:12 PM,0.5,0,1.1,3.1,4.7,9.4,4.50493975,9.955667956,86.8,85.2,3.9,2.086598383,20.77348066,58.40600014
2023-03-17,22902,9,00:29:09,05:29 PM,05:59 PM,0.4,0,1.2,1.9,5.2,9,5.203982125,10.71145549,85.2,83.6,3.9,1.729444834,18.52487136,57.69799995
2023-03-17,22902,10,00:38:12,06:14 PM,06:52 PM,0.5,0,1.45,2.9,6.2,11.2,6.757409625,10.6137324,83.6,81.6,4.6,1.657439851,17.59162304,57.05600014
2023-03-17,22903,1,00:24:08,12:01 AM,12:25 AM,0.35,0,0.95,3.55,5.7,10.5,4.970968,12.35876022,55.2,53.2,4.2,2.112264653,26.10497238,44.77999983
2023-03-17,22903,2,01:28:28,06:06 AM,07:34 AM,1.1,0,2.85,10.9,14.9,28.9,11.10700662,7.533011275,93.6,88.4,13.5,2.601961174,19.60060286,42.42725835
2023-03-17,22903,3,00:21:06,07:49 AM,08:10 AM,0.35,0,0.8,3.55,6,10.4,4.19425425,11.92678934,88.4,86.4,5.5,2.479582634,29.57345972,43.10600014
2023-03-17,22903,4,00:23:07,08:33 AM,08:56 AM,0.5,0,0.95,3.6,8.1,12.8,4.427268375,11.49110753,86,84,6.8,2.891173273,33.22278298,46.3325006
2023-03-17,22903,5,00:26:08,09:15 AM,09:41 AM,0.55,0,1.05,3.1,6.8,11.1,4.427268375,10.16464678,84,82,6.7,2.507189323,25.48469388,47.93600063
2023-03-17,22903,6,00:24:07,10:01 AM,10:25 AM,0.3,0,0.9,2.6,5.6,9.3,4.50493975,11.20786669,82,80,4.9,2.064400528,23.13752592,52.15999966
2023-03-17,22903,7,00:21:07,10:45 AM,11:06 AM,0.2,0.45,0.75,0,5.2,6.6,3.88356875,11.03460734,80,78.8,3.9,1.69946779,18.75295975,56.31800041
2023-03-17,22903,8,00:25:07,11:31 AM,11:56 AM,0.5,0.1,0.85,0,5.9,7.1,4.582611125,10.94717986,78.8,77.6,5.8,1.549335042,16.96084937,57.82446164
2023-03-17,22903,9,00:23:07,12:14 PM,12:37 PM,0.35,0.15,0.8,0,5.5,6.8,4.0389115,10.48311565,77.6,76.4,4.4,1.683621936,17.64960346,58.62199993
2023-03-17,22903,10,00:29:09,01:02 PM,01:31 PM,0.35,0.15,0.95,0,9.9,11.1,6.602066875,13.58915995,76.4,74.4,9.6,1.681291664,22.84734134,60.81800041
2023-03-17,22903,11,01:32:29,01:56 PM,03:28 PM,1.25,0,2.55,0,45.8,48.7,28.03936638,18.19097476,79.2,70.4,32.3,1.736843813,31.59488196,60.53948372
2023-03-18,22901,1,01:45:33,01:19 PM,03:04 PM,1.55,0,4,1.25,40.9,46.3,29.5151225,16.77790005,90,82,35,1.568687374,26.31927996,50.40907611
2023-03-18,22901,2,02:50:52,03:12 PM,06:03 PM,2.55,0,5.6,6.6,48,60.6,40.0013795,14.04652421,82,70.8,43.8,1.514947753,21.27975029,51.31884226
2023-03-18,22901,3,01:08:21,06:19 PM,07:28 PM,0.85,0,2.25,5.2,21.2,28.4,18.8747655,16.56892362,70.8,65.6,17.5,1.504654455,24.93050475,47.70643453
2023-03-18,22901,4,01:29:28,07:35 PM,09:04 PM,0.95,0,2.7,8,21.3,31.7,19.883872,13.33493651,65.6,59.2,17.1,1.594256893,21.25931446,43.96200008
2023-03-18,22902,1,03:14:00,07:15 AM,10:29 AM,2.65,0,7.1,21.6,58.2,89.6,49.32132313,15.25401746,91.6,76,40.7,1.816658482,27.71134021,42.82245373
2023-03-18,22902,2,01:08:22,10:36 AM,11:45 AM,1.05,0,2.4,5.1,18.8,27.5,17.24304525,15.13285297,76,70,13.4,1.594845899,24.1345685,45.65495637
2023-03-18,22902,3,02:40:50,11:55 AM,02:36 PM,2.25,0,5.4,11.45,50.3,69.5,41.70952838,15.56003131,70.8,58,36.7,1.666285923,25.92746114,48.95298168
2023-03-18,22902,4,01:30:28,02:52 PM,04:23 PM,1.3,0,3,4,21.4,30.2,19.41784375,12.87845201,57.6,52,16.5,1.555270523,20.02947679,51.77606639
2023-03-19,22902,1,00:12:03,06:18 AM,06:30 AM,0.1,0,0.3,0,14.2,14.7,8.621522625,42.92874336,92,89.2,4.4,1.705035252,73.19502075,29.11999996
2023-03-19,22902,2,00:14:04,06:46 AM,07:00 AM,0.2,0,0.65,4.1,8.5,13.6,3.961240125,16.89628489,89.2,86.8,3.9,3.433268262,58.00947867,27.77000017
2023-03-19,22902,3,00:48:15,07:10 AM,07:58 AM,0.75,0,2.2,12.25,24.7,40.8,16.00030325,19.89675016,86.8,79.6,13.9,2.54995167,50.7357513,27.85375519
2023-03-19,22902,4,01:01:19,08:23 AM,09:24 AM,1.15,0,2.75,12.5,33.5,50.9,19.80620063,19.38089759,79.2,70,17.6,2.569902273,49.80701278,28.96583868
2023-03-19,22902,5,00:29:09,09:52 AM,10:21 AM,0.5,0,1.5,7.1,19.3,28.9,10.95166388,22.54201827,69.6,64.4,8.6,2.638868425,59.48542024,31.31600001
2023-03-19,22902,6,00:31:10,10:27 AM,10:58 AM,0.6,0,1.4,5.8,15.3,23.5,9.0098795,17.34522257,64,58.8,8.5,2.608247979,45.24064171,32.41568749
2023-03-19,22902,7,00:56:17,11:23 AM,12:19 PM,0.9,0,2.6,8.85,31.9,44.6,20.11688613,21.44530354,59.6,50.8,18.2,2.217042922,47.54515842,34.62389473
2023-03-19,22902,8,01:22:25,12:35 PM,01:57 PM,1.4,0,3.4,9.75,39,54.2,22.21401325,16.17198133,50.8,40,21.6,2.439901309,39.45803842,36.52537358
2023-03-19,22903,1,00:16:05,12:50 PM,01:06 PM,0.15,0,0.4,0,12.4,13,8.310837125,31.00415922,93.6,91.6,5.4,1.56422269,48.49740933,36.41000009
2023-03-19,22903,2,01:27:27,01:41 PM,03:09 PM,1.05,0,2.6,0,30.8,34.8,21.90332775,15.02801218,91.2,85.2,20.9,1.588799675,23.87650086,37.54850007
2023-03-20,22901,1,09:33:57,02:24 PM,11:58 PM,6.45,0,19.9,71.7,94.9,190.1,88.93434575,9.297082925,92.4,58,86.1,2.137531888,19.87281122,45.72094043
2023-03-20,22902,1,01:40:31,05:43 AM,07:23 AM,1.85,0,4.2,20.4,39,67.1,28.8937515,17.24714067,92,80,21.3,2.322301415,40.05305919,26.29970307
2023-03-20,22902,2,01:48:44,07:34 AM,09:23 AM,2.25,0,4.7,19.8,27.8,56,22.369356,12.3436054,80,69.2,21.1,2.503424774,30.90128755,31.06350006
2023-03-20,22902,3,01:30:28,09:34 AM,11:04 AM,1.8,0,3.45,11.55,29.8,47.3,20.89359988,13.85721436,69.2,60.4,20.2,2.263851145,31.3706706,38.47881312
2023-03-20,22902,4,01:27:27,11:10 AM,12:37 PM,1.7,0,3.35,9.4,30.3,45.2,21.28195675,14.60168559,60,51.6,20.3,2.123864856,31.01200686,42.39990889
2023-03-20,22902,5,01:20:25,12:48 PM,02:08 PM,1.6,0,3,6.5,29.8,40.8,21.51497088,16.05262076,51.2,43.2,20.4,1.89635395,30.44145078,47.03600035
2023-03-20,22903,1,00:50:16,10:14 AM,11:05 AM,0.35,0,2.2,11.4,32.7,49.4,22.369356,26.70082281,89.2,80.4,6.9,2.208378283,58.96551724,39.38952936
2023-03-20,22903,2,00:06:02,01:34 PM,01:40 PM,0.05,0,0.3,1.25,1.4,3,1.165070625,11.58633771,78,77.6,1.1,2.574951197,29.83425414,46.44628604
2023-03-20,22903,3,00:24:07,01:46 PM,02:10 PM,0.35,0,0.9,2.7,4.5,8.4,4.50493975,11.20786669,77.2,76,2.9,1.864619832,20.8984105,48.66800041
2023-03-20,22903,4,00:31:09,02:29 PM,03:00 PM,0.45,0,1.15,2.25,5.7,9.4,5.2816535,10.17332937,76,74,3.9,1.77974568,18.105939,49.27999983
2023-03-20,22903,5,00:26:08,03:15 PM,03:41 PM,0.4,0,0.95,2.1,4.7,8.2,4.427268375,10.16464678,74,72.8,3.5,1.852157878,18.82653061,49.97866599
2023-03-20,22903,6,00:30:10,04:00 PM,04:30 PM,0.4,0,1.05,1.1,5.6,8.4,5.203982125,10.35046169,72.8,71.2,3.5,1.614148511,16.70718232,51.06200027
2023-03-20,22903,7,00:28:08,04:44 PM,05:12 PM,0.45,0,1.05,2.05,4.8,8.4,4.427268375,9.442041558,71.2,69.6,3.7,1.897332461,17.91469194,51.25999966
2023-03-20,22903,8,00:31:10,05:29 PM,06:00 PM,0.25,0,1.1,2.35,5.3,9.4,5.359324875,10.31741687,69.6,68,3.7,1.753952264,18.09625668,50.48037452
2023-03-20,22903,9,00:33:10,06:15 PM,06:48 PM,0.3,0,1.2,3.05,6.5,11.3,6.602066875,11.94343756,68,66,4,1.711585207,20.44221106,49.41605838
2023-03-21,22901,1,00:38:12,12:01 AM,12:39 AM,0.5,0,1.55,7.65,5,15.2,4.970968,7.807803141,58,54.8,4.3,3.057754546,23.87434555,36.57938452
2023-03-21,22901,2,04:05:15,03:36 AM,07:42 AM,2.8,0,9.45,43.05,67.4,121.6,52.5058495,12.84546777,92.4,70.8,37.9,2.315932437,29.74923547,32.78781225
2023-03-21,22901,3,02:31:47,07:59 AM,10:30 AM,2.3,0,5.85,17.95,47.5,72.4,32.46539201,12.8335798,70.4,56.4,32,2.23006702,28.61974305,42.09338137
2023-03-21,22901,4,01:32:28,10:57 AM,12:30 PM,0.85,0,2.6,3.65,18.8,25,18.9518155,12.29750105,52.8,47.6,16.1,1.319134834,16.222062,55.13232315
2023-03-21,22901,5,01:04:20,01:13 PM,02:17 PM,0.7,0,1.7,0,18.3,19.8,17.00940975,15.86369822,47.6,43.6,14.3,1.164061557,18.46632124,59.70615393
2023-03-21,22902,1,00:17:05,02:48 PM,03:05 PM,0.1,0,0.45,0,12.4,12.9,8.155494375,28.64368756,89.2,87.2,4.8,1.581755735,45.30731707,61.44999895
2023-03-21,22902,2,01:31:28,03:21 PM,04:52 PM,1.45,0.05,2.7,0,27.3,31.3,21.90332775,14.36807214,87.2,81.6,22.6,1.429006604,20.53206997,61.4777386
2023-03-21,22902,3,01:34:29,04:58 PM,06:32 PM,0.95,0,2.6,2.75,22.1,28.4,20.505243,13.02149847,81.6,76.4,15.6,1.385011628,18.03492679,60.11846313
2023-03-21,22902,4,01:18:24,06:55 PM,08:13 PM,0.85,0,2.6,4.8,21.7,30.1,20.8159285,15.93055753,76.4,71.2,15.5,1.446008041,23.03571429,54.82718943
2023-03-21,22902,5,01:19:25,08:25 PM,09:45 PM,0.8,0,2.65,6.85,22.5,32.7,19.65085788,14.84639839,70.8,64.8,14.9,1.664049489,24.70514166,50.20249927
2023-03-21,22902,6,01:26:27,09:54 PM,11:20 PM,0.9,0,2.85,7.7,24.4,35.8,21.90332775,15.20184691,64.8,58,16.6,1.634454838,24.84673222,46.60234472
2023-03-21,22903,1,00:30:09,02:47 PM,03:18 PM,0.3,0.25,0.95,0,6.5,7.8,4.6602825,9.27419403,93.6,92.4,5.3,1.673718278,15.52238806,61.47180538
2023-03-21,22903,2,01:35:30,03:22 PM,04:58 PM,1.8,0.65,2.95,0,21.4,26.5,17.63140213,11.07732071,92.4,87.6,18.8,1.503000148,16.64921466,61.45174947
2023-03-21,22903,3,02:12:41,05:06 PM,07:19 PM,1.3,0.35,4.4,8.85,21.6,36.1,21.51497087,9.729166581,87.6,81.6,17.3,1.677901412,16.32458234,58.94518795
2023-03-21,22903,4,04:18:20,07:39 PM,11:58 PM,2.1,0,9.75,44.8,38,93,38.99103025,9.055981219,81.6,65.2,27.7,2.385163957,21.6,48.62223219
2023-03-22,22901,1,00:18:07,02:36 PM,02:54 PM,0.15,0.1,0.5,0,12.7,13.3,8.154873004,27.00785907,93.2,90.8,6.1,1.630926686,44.04783809,63.92821021
2023-03-22,22901,2,01:49:34,03:21 PM,05:11 PM,1.75,0.9,3.35,0,30.4,35.5,21.82627775,11.95232733,90.8,84.4,26,1.626479806,19.44021904,64.47609156
2023-03-22,22901,3,01:18:24,05:16 PM,06:34 PM,1.1,0.15,2.15,0,27.4,29.7,20.2716075,15.51398533,84.4,79.2,21.9,1.465103347,22.72959184,63.04863245
2023-03-22,22901,4,01:18:24,06:52 PM,08:10 PM,0.8,0,2.35,3.75,23.5,29.5,21.049564,16.1093602,79.2,74,16.5,1.401454206,22.57653061,58.11617659
2023-03-22,22901,5,01:22:26,08:16 PM,09:39 PM,0.75,0,2.6,5.9,22.6,30.9,20.1945575,14.69882875,74,68.4,14.5,1.53011523,22.49090174,54.47939735
2023-03-22,22901,6,01:20:25,10:01 PM,11:21 PM,0.8,0,2.7,7.5,22,32.1,21.747985,16.22647585,68,62,14.1,1.475998811,23.95025907,51.21133347
2023-03-22,22902,1,01:20:25,03:46 AM,05:06 AM,0.85,0,2.85,10.8,26.1,40.4,20.89359987,15.58900716,91.2,84,13,1.933606475,30.14300518,39.58222186
2023-03-22,22902,2,02:13:41,05:28 AM,07:42 AM,1.85,0,4.95,17.45,39.3,63.7,31.14622138,13.97910447,83.6,72.4,25.6,2.045191911,28.58995138,40.25685714
2023-03-22,22902,3,01:34:29,07:59 AM,09:33 AM,1.2,0,3.75,11.9,25.7,43.3,19.10715825,12.13366902,72.4,64.4,16.2,2.266166399,27.49691304,43.71345267
2023-03-22,22902,4,00:57:18,09:40 AM,10:37 AM,0.85,0,2,3.5,16.1,22.7,12.58276275,13.1756678,64.4,60,10.7,1.804055314,23.76963351,49.38799973
2023-03-22,22902,5,00:05:02,01:30 PM,01:35 PM,0.1,0,0.1,0,1.3,1.6,1.165070625,13.88825911,91.6,91.2,0.8,1.373307305,19.07284768,61.53799973
2023-03-22,22902,6,00:25:08,01:45 PM,02:10 PM,0.3,0.05,0.9,1.75,4,7.1,4.50493975,10.75449808,91.2,90,2.7,1.576047715,16.94960212,63.7519989
2023-03-22,22902,7,00:33:10,02:29 PM,03:03 PM,0.6,0.6,1.4,1.05,5.3,9.2,5.359324875,9.69526108,90,88.4,4.4,1.716634131,16.64321608,63.99817646
2023-03-22,22902,8,00:26:08,03:15 PM,03:41 PM,0.45,0.35,1.05,0.9,4.3,7.2,4.349597,9.986319643,88.4,87.2,2.8,1.655325769,16.53061224,64.31000137
2023-03-22,22902,9,00:31:09,04:00 PM,04:31 PM,0.4,0.75,1.3,1.15,5.3,9,5.359324875,10.32293716,86.8,85.6,4.2,1.679315998,17.33547352,64.88600082
2023-03-22,22902,10,00:30:09,04:45 PM,05:15 PM,0.65,0.4,1.2,1.15,4.8,8.3,4.582611125,9.119624129,85.6,84,4.2,1.811194486,16.51741294,63.78799973
2023-03-22,22902,11,00:30:09,05:29 PM,05:59 PM,0.4,0.3,1.2,1.15,5,8.1,5.203982125,10.35618333,84,82.4,3.8,1.55650035,16.11940299,63.06858018
2023-03-22,22902,12,00:38:12,06:14 PM,06:52 PM,0.5,0.1,1.45,1.15,6.4,9.9,6.912752375,10.85772624,83.6,80.8,5.3,1.432135778,15.54973822,61.62199936
2023-03-22,22903,1,00:25:08,12:01 AM,12:26 AM,0.3,0,0.95,4.65,5.9,11.8,5.43699625,12.97956664,64.8,62.4,4.6,2.170316009,28.16976127,43.57399969
2023-03-22,22903,2,01:07:21,12:52 PM,01:59 PM,1.1,0.3,2.5,10.05,25.2,38.2,19.49551512,17.3679422,93.2,86.8,19.3,1.959425014,34.0311804,62.22173476
2023-03-22,22903,3,03:03:57,02:22 PM,05:26 PM,2.7,1.1,5.95,0,49.5,61.3,40.85514325,13.3259505,86.8,75.6,37.6,1.500423083,19.99456374,64.29102219
2023-03-22,22903,4,03:08:58,05:47 PM,08:56 PM,2.3,0.05,6.05,17.25,56.8,81.1,49.47666587,15.70964872,75.6,60.8,35.3,1.639156531,25.75057329,58.80457089
2023-03-23,22901,1,07:31:20,05:32 AM,01:04 PM,4,0.05,14.7,39.45,85.8,140.5,84.27406325,11.20334666,93.2,68.8,54.7,1.667179611,18.67799114,50.12731994
2023-03-23,22901,2,01:56:35,03:11 PM,05:08 PM,2,0,3,0,41.6,45.1,30.2135435,15.54950059,93.6,85.6,28.6,1.492708063,23.2108649,58.61092318
2023-03-23,22901,3,01:19:25,05:20 PM,06:39 PM,1.05,0,2.1,0,21.6,23.9,20.1945575,15.25716831,85.6,81.6,18.8,1.183487185,18.05666317,61.08350048
2023-03-23,22901,4,01:17:24,06:59 PM,08:16 PM,1.1,0,2.45,7.3,23.9,33.6,21.126614,16.37722016,81.6,75.6,20.7,1.590411033,26.04651163,59.92123084
2023-03-23,22901,5,01:12:23,08:33 PM,09:45 PM,0.95,0,2.4,4.95,23.5,30.8,20.03921475,16.61090792,75.6,70,16.3,1.536986373,25.53073912,58.36186287
2023-03-23,22901,6,01:26:26,10:08 PM,11:34 PM,1.15,0,2.9,6.8,26.3,35.9,22.21401325,15.42044884,70,63.2,19.6,1.616096992,24.92094099,59.03206909
2023-03-23,22902,1,05:47:47,11:35 AM,05:23 PM,5.2,0,11.2,23.2,51.5,91.4,40.93281463,7.061778533,91.6,76,43.5,2.232927319,15.7684382,55.52869743
2023-03-23,22902,2,01:51:35,05:46 PM,07:38 PM,1.6,0,3.6,7.4,19.1,31.9,16.777017,9.021248872,76,70.4,16.6,1.901410722,17.15309933,61.11628627
2023-03-23,22903,1,00:10:03,03:42 AM,03:52 AM,0.1,0,0.3,0,7.7,7.9,5.203982125,31.06855,93.2,92,2.3,1.518068243,47.1641791,50.9
2023-03-23,22903,2,03:34:07,04:07 AM,07:41 AM,2.6,0,7,22.3,59.7,90,46.75816775,13.10262348,92,76,38.7,1.924797406,25.2198957,50.02498105
2023-03-23,22903,3,02:34:48,07:57 AM,10:32 AM,2.15,0,5.6,20.45,42.8,70,32.07827787,12.43344104,76,63.2,27.3,2.182162031,27.13178295,49.96295457
2023-03-23,22903,4,00:06:02,01:35 PM,01:41 PM,0.05,0,0.15,0,1.4,1.7,1.242742,12.35876022,70,69.6,1.1,1.367942823,16.90607735,54.13999961
2023-03-23,22903,5,00:25:07,01:45 PM,02:11 PM,0.35,0,0.7,0,4.2,5.5,4.349597,10.3905436,69.6,68.4,2.4,1.264484963,13.13868613,55.36399918
2023-03-23,22903,6,00:32:10,02:29 PM,03:01 PM,0.5,0,1.3,7.8,5.6,14.8,5.359324875,9.996668161,68.4,66,3.4,2.761541863,27.60621762,55.82654523
2023-03-23,22903,7,00:31:10,03:15 PM,03:46 PM,0.45,0,1.1,4.5,4.5,10.3,4.50493975,8.672611283,66,64,3,2.28637908,19.82887701,56.86925026
2023-03-23,22903,8,00:30:09,04:00 PM,04:30 PM,0.4,0,1.25,4.45,5.4,11.3,5.12631075,10.20161343,64,61.6,3.5,2.204314282,22.48756219,58.83799973
2023-03-23,22903,9,00:35:11,04:44 PM,05:19 PM,0.75,0,1.4,4.8,4.7,11.6,4.582611125,7.814969233,61.6,59.6,3.7,2.531307956,19.78209379,60.53000069
2023-03-23,22903,10,00:28:09,05:29 PM,05:57 PM,0.4,0,1.15,4.15,5.3,10.8,5.2816535,11.25752078,59.6,57.6,3.2,2.044814186,23.01953819,61.01351775
2023-03-23,22903,11,00:36:11,06:14 PM,06:50 PM,0.35,0,1.45,4,6.1,11.7,6.602066875,10.94769265,57.6,55.2,4,1.772172294,19.4011976,61.1745951
2023-03-24,22902,1,01:41:32,05:32 AM,07:13 AM,1.15,0,3.05,5.65,21.6,31.7,21.20428537,12.53043784,92,86.8,15.1,1.494980823,18.73276428,47.96599979
2023-03-24,22902,2,01:36:30,08:01 AM,09:37 AM,0.95,0,3.3,9.2,20.6,34.4,21.28195675,13.23230472,86.4,80.4,13.8,1.616392722,21.38860104,47.96599979
2023-03-24,22902,3,03:01:56,10:02 AM,01:04 PM,2.05,0,6.95,26.95,43.7,82.4,41.70952838,13.75543259,79.6,64.8,28.1,1.975567771,27.1747893,44.80779108
2023-03-24,22902,4,00:05:01,01:31 PM,01:36 PM,0.05,0,0.2,0.05,1.5,1.7,1.165070625,13.9343995,69.2,68.8,1.2,1.459139011,20.33222591,45.87800007
2023-03-24,22902,5,00:21:07,01:45 PM,02:06 PM,0.35,0,0.75,3.7,4.1,8.9,4.50493975,12.80014451,68.8,67.2,2.7,1.975609108,25.28808208,47.94799938
